feature	cluster	vt_score
PBX3	2	0.23658981309458313
PBX3	3	-1.60996001655139
PBX3	4	1.39697365807558
PBX3	5	3.7485559408814138
C5orf51	1	-2.516557620619018
C5orf51	2	1.4369244952044744
C5orf51	3	-0.06162910254632387
C5orf51	4	-0.03384744129482787
C5orf51	5	1.3941996598770883
PHF20L1	1	0.3748749911843612
PHF20L1	2	-1.1480720629525862
PHF20L1	3	0.20834119495961972
PHF20L1	4	0.5053633975077678
PHF20L1	5	0.10378546751101883
PITPNB	1	-2.000648939656355
PITPNB	2	-1.2963106668162376
PITPNB	3	1.2760973373770166
PITPNB	4	0.13597149764862504
PITPNB	5	2.4362501790996762
HDAC1	1	-2.6513754180371887
HDAC1	2	-0.1546114021070883
HDAC1	3	2.2268768593330415
HDAC1	4	-0.40277988837128725
HDAC1	5	1.7935931950980635
NDUFS7	1	-1.7155062941707675
NDUFS7	2	-1.2482089924731299
NDUFS7	3	0.564371546582014
NDUFS7	4	1.6382140265409577
NDUFS7	5	1.1312803799690285
ZDHHC3	1	-3.0201212351001523
ZDHHC3	2	-0.782771129239627
ZDHHC3	3	-0.7234516805271027
ZDHHC3	4	0.878951034244135
ZDHHC3	5	3.830010604012752
DMXL2	1	0.6624081516946835
DMXL2	2	-0.8879056675329328
DMXL2	3	-2.057314652596377
DMXL2	4	1.3321660613564235
DMXL2	5	0.4302732151683581
SAP30L	1	-1.7969593852969978
SAP30L	2	-0.12958746047839437
SAP30L	3	-0.7398270867266391
SAP30L	4	1.7513624089662116
SAP30L	5	0.9579016442326697
RRM1	1	-3.0072832010225015
RRM1	2	0.35772496759831246
RRM1	3	1.356273476183875
RRM1	4	0.4524354626579702
RRM1	5	1.48237945407132
TCEAL3	1	-1.0217430149915272
TCEAL3	2	-1.3271743885392675
TCEAL3	3	-0.4731040881702383
TCEAL3	4	0.5272302086873724
TCEAL3	5	2.331586639961137
TIPARP	1	-3.4627121680858597
TIPARP	2	-0.8298996244086976
TIPARP	3	3.1245212423213102
TIPARP	4	-1.5036388698311334
TIPARP	5	3.785939454952934
SEC22C	1	-2.4933113111805434
SEC22C	2	-0.32130658076279656
SEC22C	3	-0.2131011124485112
SEC22C	4	0.7181888858018269
SEC22C	5	2.543422458533755
DEAF1	1	-0.9430621755258448
DEAF1	2	-1.9744223861747692
DEAF1	3	-1.2075474593747346
DEAF1	4	2.872585607045116
DEAF1	5	1.1529556130880916
SLC30A1	1	-2.5785869561507755
SLC30A1	2	0.658061132268723
SLC30A1	3	-1.7806404288889
SLC30A1	4	-0.4643780571295454
SLC30A1	5	3.99655542538066
IGSF3	1	-2.698156520863685
IGSF3	2	2.7015157875825313
IGSF3	3	-0.1548311678660571
IGSF3	4	-1.1204611677367462
IGSF3	5	1.442901271854329
ARL10	1	-2.2810399628122813
ARL10	2	-1.2409454052517068
ARL10	3	1.310802261604728
ARL10	4	2.3064044578441893
ARL10	5	0.521395878148243
PIP5K1A	1	-1.8786754964265966
PIP5K1A	2	-0.9274705663739746
PIP5K1A	3	3.420987836110361
PIP5K1A	4	-0.2331332304028068
PIP5K1A	5	0.6521709076552218
EFHD2	1	-0.6964297943004061
EFHD2	2	-2.1472888568294
EFHD2	3	0.952071179407261
EFHD2	4	-1.2697960645006832
EFHD2	5	3.4987440811686246
EIF4E2	1	-3.0200649806021826
EIF4E2	2	-1.2030627820820547
EIF4E2	3	2.7796772377421544
EIF4E2	4	1.1334433149508745
EIF4E2	5	1.3385107237882452
PDHB	1	-2.8010162217382155
PDHB	2	0.006688233114438667
PDHB	3	3.427151125324698
PDHB	4	-0.8518777929887152
PDHB	5	1.3220743594959419
CA2	1	-0.2630813605253532
CA2	2	0.3716373668196356
CA2	3	-1.6942212591827968
CA2	4	0.5743176011930375
CA2	5	0.6353839445327458
ZNF496	1	-1.0478663819009713
ZNF496	2	-1.5655691404643965
ZNF496	3	0.21316314623027968
ZNF496	4	2.7425823575439967
ZNF496	5	-0.1048772128563758
STK11	1	-2.7777758657643017
STK11	2	-0.7116999934347906
STK11	3	1.9869819784799667
STK11	4	0.9490547536698547
STK11	5	1.3531175370177053
SLC43A2	1	-1.2321409955855958
SLC43A2	2	2.3791901953893
SLC43A2	3	-2.3270137248707834
SLC43A2	4	-0.8834117352725448
SLC43A2	5	1.5722892300084284
CHSY1	1	-3.7738919694408826
CHSY1	2	-0.0141271222608665
CHSY1	3	4.336453831708236
CHSY1	4	-2.1451512650784355
CHSY1	5	3.003635135978674
FAXDC2	1	-1.9428783565144296
FAXDC2	2	3.0329392876549566
FAXDC2	3	-1.5570715694495436
FAXDC2	4	0.5527981063547467
FAXDC2	5	-0.3152152490772227
RBM26	1	-1.7576381884396646
RBM26	2	-0.5564445081399876
RBM26	3	0.8343158172727827
RBM26	4	1.9200723275612277
RBM26	5	-0.01493256358498025
RAB3GAP2	1	-2.0115127617683424
RAB3GAP2	2	1.1073239987228054
RAB3GAP2	3	1.697189036452125
RAB3GAP2	4	-1.087742031522603
RAB3GAP2	5	0.8719108239745675
MRPL3	1	-3.073437661518375
MRPL3	2	-1.335421020826927
MRPL3	3	2.326121949356241
MRPL3	4	0.8982831771805114
MRPL3	5	2.111134751154321
LARP4B	1	-0.9682921629240643
LARP4B	2	-1.1098225381426343
LARP4B	3	2.4323145712686305
LARP4B	4	-0.8953281482226458
LARP4B	5	1.2384454350621545
TTLL7	1	0.4789827088380092
TTLL7	2	-1.0599084997398847
TTLL7	3	-1.4627795546985978
TTLL7	4	-0.22239705492134995
TTLL7	5	1.8905780574923559
EVI5L	1	-1.1779038871262717
EVI5L	2	-1.5016867926240691
EVI5L	3	-0.7524567261479634
EVI5L	4	0.8444449715227867
EVI5L	5	2.5832261998915143
SOS2	1	-2.291225449319822
SOS2	2	0.8147982007876708
SOS2	3	-0.5114728975539611
SOS2	4	-0.09355021274410148
SOS2	5	2.184128345062248
DNAJB5	1	-1.720856445841412
DNAJB5	2	-0.7727659695353096
DNAJB5	3	-1.1115855106879124
DNAJB5	4	0.6033123743564698
DNAJB5	5	2.9492280674973443
CD83	1	0.20958042107953243
CD83	2	-0.4977562378426252
CD83	3	-2.4676072861318095
CD83	4	-0.11205259341134077
CD83	5	2.270027087051079
ZNF770	1	-2.9287956777209443
ZNF770	2	1.003502573767633
ZNF770	3	-0.289184113594451
ZNF770	4	1.6051682308127224
ZNF770	5	0.8506297156567699
KIAA1549	1	-1.445824976299339
KIAA1549	2	-1.7989453290402329
KIAA1549	3	-0.38821647262695
KIAA1549	4	2.0078427068997415
KIAA1549	5	1.7585413583775327
SPPL2B	1	-0.9960243997718375
SPPL2B	2	-1.1542801025415315
SPPL2B	3	-0.6461678274311418
SPPL2B	4	2.0496121603359723
SPPL2B	5	0.7553877039916597
SLC6A9	1	-1.2634014780923621
SLC6A9	2	1.5142881334038696
SLC6A9	3	-2.209825921525753
SLC6A9	4	0.0036314336520663773
SLC6A9	5	1.5283671997157067
NCOA2	1	-2.672455472979431
NCOA2	2	-0.3695059694792708
NCOA2	3	-2.001657491032058
NCOA2	4	1.5127169198147514
NCOA2	5	3.3706777772478724
ELL2	1	-2.0170072818711837
ELL2	2	0.8056656255259876
ELL2	3	2.157984548879182
ELL2	4	-1.4561022150530722
ELL2	5	1.199328383389191
GFRA1	1	-1.2572118276522974
GFRA1	2	0.856170281851754
GFRA1	3	0.7362100764345412
GFRA1	4	-1.5218436684208363
GFRA1	5	1.4552657218261453
B3GAT2	1	-0.19684060027849878
B3GAT2	2	-1.2129989490403938
B3GAT2	3	-1.8834437461223663
B3GAT2	4	2.3737639902575216
B3GAT2	5	0.5541651278823847
SART3	1	-2.0894742254025203
SART3	2	-0.7011201684043726
SART3	3	1.3056462839998015
SART3	4	0.3530368815110926
SART3	5	1.6879312245806357
TMEM98	1	-3.449275323696942
TMEM98	2	-1.1916836916724463
TMEM98	3	0.2369995561762896
TMEM98	4	1.4464756636276883
TMEM98	5	3.431766744277179
SNTA1	1	-0.11668413304735768
SNTA1	2	-1.7579346225312762
SNTA1	3	-0.9645566586204292
SNTA1	4	1.302203692875351
SNTA1	5	1.3807933555990108
WRB	1	-3.0715179759518754
WRB	2	2.323091694872137
WRB	3	-1.2648926561816252
WRB	4	0.004426855869433576
WRB	5	1.9802110852317991
NENF	1	-2.4427829959171294
NENF	2	-1.5801675118274043
NENF	3	0.12587400918722252
NENF	4	1.4282004818014182
NENF	5	2.8182627849949564
ABCF2	1	-2.106520253192699
ABCF2	2	-1.10894290882481
ABCF2	3	1.2127386379021305
ABCF2	4	0.9170714104966616
ABCF2	5	1.6388727566864754
CNTFR	1	-1.1890195137784687
CNTFR	2	1.256317106182189
CNTFR	3	-0.8701510344079713
CNTFR	4	-0.07705310184387529
CNTFR	5	0.7685624980595789
OXCT1	1	-0.8978953893999218
OXCT1	2	0.49209364400564765
OXCT1	3	-0.9584332386383622
OXCT1	4	-0.4435463380108412
OXCT1	5	1.6583722200871185
NDUFB8	1	-1.6160356195532337
NDUFB8	2	-1.2667022308907492
NDUFB8	3	3.136197621547427
NDUFB8	4	-0.20537148322329152
NDUFB8	5	0.8987395041534848
TTC28	1	-2.6341441933419256
TTC28	2	-0.19537142994178744
TTC28	3	-0.21643241722968853
TTC28	4	0.9617938806423386
TTC28	5	2.332414939524247
CAT	1	-3.2407879337465753
CAT	2	0.6611701831354645
CAT	3	-1.450125120924412
CAT	4	0.3661850121676406
CAT	5	3.654815102403635
LYNX1	1	0.1102237834111783
LYNX1	2	0.6839125828476463
LYNX1	3	-1.7301162511416148
LYNX1	4	-0.9176194365335231
LYNX1	5	1.4019080912721202
ACVR1B	1	-2.5894300442408484
ACVR1B	2	1.1340885148388802
ACVR1B	3	-2.248874774722321
ACVR1B	4	0.11641710207899933
ACVR1B	5	3.30455729240223
TMX3	1	-3.9240290804600413
TMX3	2	2.3384670101855143
TMX3	3	1.778047370095886
TMX3	4	-1.1141709749326458
TMX3	5	1.6922437565265536
ALDH18A1	1	-3.3756729134146912
ALDH18A1	2	-0.9936640243444083
ALDH18A1	3	4.921618331237173
ALDH18A1	4	-0.24816956011098681
ALDH18A1	5	1.248114815193715
ATIC	1	-2.3590206164291
ATIC	2	-1.9720706659037504
ATIC	3	1.3974840508789592
ATIC	4	1.2333219579332542
ATIC	5	2.3499140363375624
SLC35E1	1	-4.012937285701993
SLC35E1	2	0.8159178156745346
SLC35E1	3	2.481865124138089
SLC35E1	4	0.26063499096557624
SLC35E1	5	1.4573805894635774
ECHS1	1	-2.491518568525391
ECHS1	2	-0.21711543853373885
ECHS1	3	2.1334983590942778
ECHS1	4	-0.6538623936783975
ECHS1	5	1.9996549896497589
TMEM65	1	-1.0419672355602663
TMEM65	2	-1.5012010472395356
TMEM65	3	-1.6430136001322766
TMEM65	4	1.2372884051465765
TMEM65	5	2.7235107281054725
STARD3NL	1	-3.566889305992645
STARD3NL	2	1.6143722070491848
STARD3NL	3	0.19229347937613256
STARD3NL	4	-0.22895983280717544
STARD3NL	5	2.3742202912048413
LAMTOR4	1	-0.5539789110962509
LAMTOR4	2	-1.3591023791103332
LAMTOR4	3	-0.294073521961346
LAMTOR4	4	0.3056173084138191
LAMTOR4	5	1.928630034304167
RTL8A	1	-2.7256687979154974
RTL8A	2	-1.9547520720508929
RTL8A	3	1.8199242718738522
RTL8A	4	-0.7253966627409419
RTL8A	5	4.349168488799032
DGKZ	1	0.3940555437171006
DGKZ	2	-0.22613523523272222
DGKZ	3	0.8919212493220223
DGKZ	4	-0.9718610675042317
DGKZ	5	0.07457180566095573
NRP1	1	-1.6051428465906712
NRP1	2	3.2664483837874423
NRP1	3	0.9601219278464179
NRP1	4	-2.724575334208147
NRP1	5	0.3869391128828801
CLPTM1L	1	-3.1055684802752412
CLPTM1L	2	-0.8372613844228779
CLPTM1L	3	3.494400323855226
CLPTM1L	4	-0.0466540318051178
CLPTM1L	5	1.678088136100162
LINC00094	1	-2.762589176614542
LINC00094	2	0.05661401049384078
LINC00094	3	-1.5903264999286744
LINC00094	4	0.16093438722950112
LINC00094	5	4.054336217347609
PRMT5	1	-2.9112091187210023
PRMT5	2	-0.889433738327887
PRMT5	3	2.4708761197024436
PRMT5	4	0.45524935477621764
PRMT5	5	1.8013929128906814
MFSD14B	1	-2.947541673605208
MFSD14B	2	0.3384469245833002
MFSD14B	3	0.8863071826218194
MFSD14B	4	-1.7136848669125866
MFSD14B	5	3.932157242808334
BECN1	1	-2.7002897307191143
BECN1	2	0.2957207576683944
BECN1	3	1.024949399434381
BECN1	4	-0.20680112554196328
BECN1	5	2.1092710299045785
DENND5B	1	-0.7872816314222559
DENND5B	2	0.18779894957547166
DENND5B	3	-0.3712354275724462
DENND5B	4	-0.20289463748135236
DENND5B	5	1.1625035658448442
EFR3B	1	0.7969414835079277
EFR3B	2	-0.42525332353331174
EFR3B	3	-1.1502973928406717
EFR3B	4	-0.35234892115919886
EFR3B	5	0.7782072917924308
GSTM3	1	-1.0424708856561733
GSTM3	2	-1.7064812345027238
GSTM3	3	-0.08581847663156433
GSTM3	4	1.5727343888778929
GSTM3	5	1.4160779101992462
MGST3	1	-1.920491255132679
MGST3	2	-2.0986093853968577
MGST3	3	1.2030941050870432
MGST3	4	0.4736601938379614
MGST3	5	2.892012459978069
FMN2	1	-1.0274878780022076
FMN2	2	-1.2024898363848715
FMN2	3	-1.1109379716556806
FMN2	4	0.8526261568939616
FMN2	5	2.375346714933456
AGAP2	1	1.572940935720945
AGAP2	2	0.37924375470476
AGAP2	3	-1.1434165703976036
AGAP2	4	-0.9897109239440895
AGAP2	5	-0.28153961715309855
VIRMA	1	-2.9303245686047825
VIRMA	2	0.07336612884719695
VIRMA	3	1.3025151276543931
VIRMA	4	0.5785918254659519
VIRMA	5	1.60503932090731
SLC35B2	1	-4.3724057519879835
SLC35B2	2	1.5116627989713636
SLC35B2	3	3.8213632073690333
SLC35B2	4	-1.9654740117706
SLC35B2	5	2.3181829498447253
ZC3H4	1	-2.706289637342401
ZC3H4	2	-0.9350419744337322
ZC3H4	3	-0.1874045052267764
ZC3H4	4	1.6172023813234568
ZC3H4	5	2.501260431033353
CUL1	1	-1.9809546170252155
CUL1	2	-0.3567783314041439
CUL1	3	0.33710636193421206
CUL1	4	0.5435313981540031
CUL1	5	1.7653809068687218
MKNK2	1	-0.9531565934542547
MKNK2	2	0.7084382375809753
MKNK2	3	1.5755590674850255
MKNK2	4	-0.4372701801617902
MKNK2	5	-0.440363852492317
ASAP3	1	-2.5053786344637445
ASAP3	2	-1.4720861562593022
ASAP3	3	-1.2612933099327202
ASAP3	4	-0.20505815977344205
ASAP3	5	5.4463917533857025
FAM98B	1	-2.6700501115467863
FAM98B	2	-0.24393887737030356
FAM98B	3	0.8077519717697952
FAM98B	4	1.8713226658470985
FAM98B	5	0.7433955998863513
NUP210	1	-0.7290704864716129
NUP210	2	-1.4500673095734902
NUP210	3	-1.0132524026522929
NUP210	4	0.7204989018558772
NUP210	5	2.3545685198269264
RBM42	1	-3.7678329146286074
RBM42	2	-0.047312583253705576
RBM42	3	2.3553765338568837
RBM42	4	-0.5806980296558774
RBM42	5	2.9973673043732996
RAP1GDS1	1	-1.8149557874015925
RAP1GDS1	2	-0.22767908806642428
RAP1GDS1	3	-0.5174579782600817
RAP1GDS1	4	0.6554542839290841
RAP1GDS1	5	1.9904000538056792
MASP1	1	-1.5793730604342993
MASP1	2	-0.6635225593328864
MASP1	3	-0.9483085983295902
MASP1	4	1.9909035353280078
MASP1	5	1.1866719773573018
TNRC6C	1	-0.9479693546276983
TNRC6C	2	-1.2849192570677146
TNRC6C	3	-0.6260686915879611
TNRC6C	4	2.3157368614944365
TNRC6C	5	0.558075895524554
RNF41	1	-2.960616820841656
RNF41	2	0.028726117755715874
RNF41	3	2.519751170006506
RNF41	4	-0.19807738307343348
RNF41	5	1.52277439936141
NBPF1	1	-0.869287412918479
NBPF1	2	-1.389021873791979
NBPF1	3	-1.5158943799169846
NBPF1	4	1.7796854842173857
NBPF1	5	1.7851355690581518
WDFY1	1	-2.7762553867211106
WDFY1	2	0.33700263833370536
WDFY1	3	3.2380184095211537
WDFY1	4	-1.3270757511563254
WDFY1	5	1.5693791672522224
SCYL1	1	-2.4171254350060045
SCYL1	2	-1.2601002712772233
SCYL1	3	3.987318187247288
SCYL1	4	-0.5307275523104769
SCYL1	5	1.45108868169878
PSMB6	1	-3.6806804091094976
PSMB6	2	-0.6967517135289779
PSMB6	3	3.902376624611831
PSMB6	4	-0.6541659071308936
PSMB6	5	2.4593708901173437
ANKRD12	1	-1.0376222913074253
ANKRD12	2	-0.33598488835871854
ANKRD12	3	-0.5924155735700799
ANKRD12	4	1.0052005740816539
ANKRD12	5	0.9527163412910683
SAPCD2	1	-0.16007685943772232
SAPCD2	2	-1.8989723882145315
SAPCD2	3	0.22294538581762904
SAPCD2	4	1.2539587253912574
SAPCD2	5	0.7155687581449103
PLEKHO2	1	-1.6891377043460087
PLEKHO2	2	1.0832872653338423
PLEKHO2	3	-0.3224562012379235
PLEKHO2	4	-2.1126255087971475
PLEKHO2	5	3.0909943362281167
NXF1	1	-1.1545522090325664
NXF1	2	-0.5008238111390098
NXF1	3	0.009707182994030897
NXF1	4	1.2060313242587817
NXF1	5	0.5937951671703224
VPS72	1	-2.5067510477300217
VPS72	2	-2.2603864954048083
VPS72	3	0.6685871794995303
VPS72	4	2.1559374402395153
VPS72	5	2.4540918113421126
PLBD2	1	-1.3696384047215846
PLBD2	2	-0.1779824820292904
PLBD2	3	4.012213965399041
PLBD2	4	-3.035209499947446
PLBD2	5	1.635287612643338
SUSD6	1	-2.0077861853560055
SUSD6	2	0.6548808589925995
SUSD6	3	-0.29305907766335954
SUSD6	4	-1.76778515414181
SUSD6	5	3.520034163789383
SLC25A44	1	-0.9488302059438695
SLC25A44	2	-1.5213586132906252
SLC25A44	3	-0.9830855544164548
SLC25A44	4	0.9032483091776554
SLC25A44	5	2.4675680962203654
PAF1	1	-2.8491540857059765
PAF1	2	-0.6895891727475479
PAF1	3	0.4918511248624089
PAF1	4	0.14748158901578634
PAF1	5	3.340553850520931
LRP8	1	-1.3884121515370338
LRP8	2	-0.44301389496033655
LRP8	3	0.020589695408293994
LRP8	4	1.0934503077757944
LRP8	5	0.8962920983222508
SUPT7L	1	-1.3177231513181975
SUPT7L	2	-0.82771670018056
SUPT7L	3	-0.05973541809425118
SUPT7L	4	1.222650784773282
SUPT7L	5	1.1459690545143082
GLDC	1	-2.1752779192248775
GLDC	2	3.527303163898884
GLDC	3	-1.1095455992209473
GLDC	4	-1.0724108377978547
GLDC	5	0.6982846567226921
UBE2O	1	-1.465830648452634
UBE2O	2	-2.2029199030635827
UBE2O	3	0.7017059985181239
UBE2O	4	1.423902641061263
UBE2O	5	1.9399604508663715
GALNT13	1	-0.512427230653541
GALNT13	2	-0.7133970012833377
GALNT13	3	-1.0186407144757321
GALNT13	4	-0.256651335294953
GALNT13	5	2.3283320440836723
COX5A	1	-3.203662181573629
COX5A	2	-0.638171166588553
COX5A	3	3.652049094332964
COX5A	4	0.5243637251500208
COX5A	5	0.8989207291617792
PSMA2	1	-3.018227555709467
PSMA2	2	-0.029697902970018272
PSMA2	3	2.0948497731137716
PSMA2	4	-0.4918704869601768
PSMA2	5	2.260349469654683
SENP2	1	-1.9051913555207896
SENP2	2	-0.807441869936302
SENP2	3	-0.5176388361569231
SENP2	4	1.140202975140817
SENP2	5	2.206116114091939
USP14	1	-1.9465049146221702
USP14	2	-0.3222881935692289
USP14	3	1.7141541681095218
USP14	4	-0.5195071584565204
USP14	5	1.6911329417733887
GRAMD1A	1	-2.827489646810367
GRAMD1A	2	0.8703092225611303
GRAMD1A	3	1.2639849882816918
GRAMD1A	4	0.14607761674314404
GRAMD1A	5	1.1307877029523787
ADRM1	1	-2.59335295154232
ADRM1	2	-0.8896877644424019
ADRM1	3	4.182311734892685
ADRM1	4	-1.7286128559421234
ADRM1	5	2.3002091634942317
ABL2	1	-1.2013027338617568
ABL2	2	-1.3489071610863244
ABL2	3	1.0388420213887732
ABL2	4	0.6529154357091035
ABL2	5	1.2758367634535936
TGFBI	1	-1.1881421504853262
TGFBI	2	-0.9965114685106149
TGFBI	3	4.815144079805299
TGFBI	4	-1.2358190385643373
TGFBI	5	-0.11498957093035517
LCP1	1	1.054054720748007
LCP1	2	-0.5570876625452933
LCP1	3	-2.7532979236826947
LCP1	4	-1.3293364924843198
LCP1	5	2.815068673008414
KIAA1161	1	-1.4904303061311923
KIAA1161	2	0.567233872586069
KIAA1161	3	-2.8237556183064636
KIAA1161	4	1.1052896152303036
KIAA1161	5	2.1310004895107273
ANAPC11	1	-3.9840980608567413
ANAPC11	2	-1.2787762972652617
ANAPC11	3	3.3068410085066757
ANAPC11	4	0.15370102846309053
ANAPC11	5	3.048458495778211
TAP2	1	-1.2882345509895048
TAP2	2	-0.6718573936440536
TAP2	3	-0.1713969363448454
TAP2	4	-0.5163240032273102
TAP2	5	2.7550179871326734
PHPT1	1	-3.3464662582732125
PHPT1	2	-0.06337871474726842
PHPT1	3	2.53616059611364
PHPT1	4	-1.0965243846063526
PHPT1	5	2.9185621781655486
RIPOR1	1	-0.772672216095699
RIPOR1	2	-1.578274100755991
RIPOR1	3	2.730821505652302
RIPOR1	4	-1.0881046499690759
RIPOR1	5	1.4645565870047939
BIRC2	1	-2.3889525841691714
BIRC2	2	0.1886695424840965
BIRC2	3	1.3758854258634294
BIRC2	4	0.11791851440378394
BIRC2	5	1.2862159030882825
BAG5	1	-2.748439520867544
BAG5	2	3.4511095990460268
BAG5	3	-0.1001545327696623
BAG5	4	-0.7038480634237338
BAG5	5	0.2775885895545002
ZC3H15	1	-1.5205648992948768
ZC3H15	2	-0.4270882127228201
ZC3H15	3	0.21681809040901925
ZC3H15	4	0.41394055979828137
ZC3H15	5	1.5473133360845945
BAZ2B	1	-0.6384789601375032
BAZ2B	2	-1.2057808978653473
BAZ2B	3	-2.0671572947512025
BAZ2B	4	2.780056878885814
BAZ2B	5	0.7748183246672045
SLK	1	-1.9104881541382848
SLK	2	2.292230225186066
SLK	3	0.3619829955437743
SLK	4	-0.741174125184936
SLK	5	0.221845033658874
OSGIN2	1	-0.6891241375701666
OSGIN2	2	-1.387529781690046
OSGIN2	3	-1.5191632131957538
OSGIN2	4	0.9839305185338555
OSGIN2	5	2.371995146005164
DNAJC3	1	-3.6234216154033523
DNAJC3	2	2.2329134849353127
DNAJC3	3	0.787081040521556
DNAJC3	4	-0.6832263605858644
DNAJC3	5	1.7978236910173189
MGAT4A	1	-0.2782859211518935
MGAT4A	2	0.0027469542045930255
MGAT4A	3	-2.762324865735931
MGAT4A	4	-0.9313006816390426
MGAT4A	5	3.330561360247593
NELFE	1	-2.515374930981242
NELFE	2	-0.9583026092933657
NELFE	3	1.8262041509206222
NELFE	4	-0.8000428723318663
NELFE	5	3.164142857813814
ZNF512B	1	-0.35643251811942617
ZNF512B	2	-2.769435971002381
ZNF512B	3	0.9275066370103441
ZNF512B	4	0.9831273628875162
ZNF512B	5	1.5550519298512817
COL5A3	1	-1.0067706572635238
COL5A3	2	-1.5673912095890934
COL5A3	3	1.8880758439732641
COL5A3	4	1.2823385478782168
COL5A3	5	0.015640316685775653
RMDN1	1	-2.4078422990170143
RMDN1	2	-0.24125885981266582
RMDN1	3	-0.8244971087622486
RMDN1	4	1.8183304158186289
RMDN1	5	1.747144558581123
STAG1	1	-2.7790137400321893
STAG1	2	-0.28118058120701434
STAG1	3	-1.4062515422743964
STAG1	4	1.6734592579040042
STAG1	5	2.7855378755868156
CRAT	1	-3.4217249283715465
CRAT	2	0.30071165122561805
CRAT	3	0.9146204658978669
CRAT	4	-1.7212912459406176
CRAT	5	4.481744480969797
CDK5RAP2	1	-1.0874701408067273
CDK5RAP2	2	-1.7504994918086552
CDK5RAP2	3	2.2296497828163657
CDK5RAP2	4	0.27080322708912363
CDK5RAP2	5	1.0305208326317823
CAPG	1	-1.3519412359229672
CAPG	2	0.33779260389047316
CAPG	3	-1.0101111575892758
CAPG	4	-2.534147171881636
CAPG	5	4.421902212705305
LIMK2	1	-2.866579596404523
LIMK2	2	-0.5228322845307789
LIMK2	3	-1.9346188110114682
LIMK2	4	0.8552125453684135
LIMK2	5	4.340529191684047
COL5A1	1	-1.960138588328592
COL5A1	2	0.7349755625447584
COL5A1	3	5.801692975939092
COL5A1	4	-2.543736766289379
COL5A1	5	-0.4958932677154249
RNF103	1	-2.1341153061203486
RNF103	2	0.2610394859759359
RNF103	3	-2.0185152636679966
RNF103	4	1.1462569817699244
RNF103	5	2.5030441779230004
SRF	1	-2.562904982002062
SRF	2	-1.30085345317192
SRF	3	3.0798596205412343
SRF	4	-0.5803516877921441
SRF	5	2.395116080094547
CACUL1	1	-1.5783017260581842
CACUL1	2	0.6441887644856397
CACUL1	3	0.8050627640400686
CACUL1	4	0.06095774473742404
CACUL1	5	0.4133512670821358
MED16	1	-3.227617860815507
MED16	2	-0.3043137559952409
MED16	3	-0.03924357908306313
MED16	4	0.6945654774445879
MED16	5	3.229766759222363
HAX1	1	-2.733401396669946
HAX1	2	-1.958873436733801
HAX1	3	2.6962421909277015
HAX1	4	0.9919805473325669
HAX1	5	1.9988497227863864
GRIK5	1	-1.8909360553192953
GRIK5	2	0.5365152931086891
GRIK5	3	-2.5146038639417365
GRIK5	4	0.6857751128988036
GRIK5	5	2.784231036480429
ULK2	1	-2.1324881003498923
ULK2	2	-1.816952334446968
ULK2	3	0.9219898641392238
ULK2	4	2.355433255455341
ULK2	5	1.1952284761958387
STAMBP	1	-2.6550994586100463
STAMBP	2	0.6726801690477779
STAMBP	3	-0.01977701567779536
STAMBP	4	0.8392335421834433
STAMBP	5	1.4371295089080491
SAMD1	1	-1.5732348697973675
SAMD1	2	-1.456028291163758
SAMD1	3	1.2086140771289684
SAMD1	4	1.0201612544163776
SAMD1	5	1.305502495195361
ANXA11	1	-2.339921707861759
ANXA11	2	0.06736237090525744
ANXA11	3	4.447503604915099
ANXA11	4	-1.3082794931205168
ANXA11	5	0.42187206701517976
C2orf82	1	-1.0472322531214486
C2orf82	2	-1.7672316550781673
C2orf82	3	-2.2563713880835423
C2orf82	4	3.88052371836548
C2orf82	5	0.8608690617078836
FURIN	1	-2.8206855388856695
FURIN	2	1.2985182543377531
FURIN	3	3.4039393104215794
FURIN	4	-2.751658257813451
FURIN	5	1.9127685977881965
GFPT1	1	-1.5987506702193381
GFPT1	2	-1.4775239893366774
GFPT1	3	4.196096766433378
GFPT1	4	-0.8623654671373616
GFPT1	5	0.9359360578676345
EIF2A	1	-3.4993682759798403
EIF2A	2	-0.1182274802368918
EIF2A	3	3.2325365829798867
EIF2A	4	1.3801591582567145
EIF2A	5	0.16875330050220197
CMTM3	1	-3.2714394596528837
CMTM3	2	2.5962515907847656
CMTM3	3	0.2983673154138387
CMTM3	4	-2.3637699324328874
CMTM3	5	3.0670252559503464
IDH3B	1	-1.490775105928097
IDH3B	2	-0.781006703745508
IDH3B	3	0.697721765449747
IDH3B	4	-0.31621187336196965
IDH3B	5	2.230955038926532
CREB3L2	1	-1.9958853148132005
CREB3L2	2	0.24643413635623734
CREB3L2	3	4.454243654726649
CREB3L2	4	-1.266797622309907
CREB3L2	5	-0.18861052283443533
KCND3	1	-0.06860968678657725
KCND3	2	-0.4569198146708812
KCND3	3	-0.3549208924989156
KCND3	4	-0.932756647495923
KCND3	5	1.735364201291351
KSR1	1	-0.7852015328521849
KSR1	2	-1.41017423832532
KSR1	3	-0.9502611961065804
KSR1	4	1.026984508894308
KSR1	5	2.025323736346515
PLCB1	1	-0.14829992507742476
PLCB1	2	-0.9235104184929658
PLCB1	3	-1.1689228752354106
PLCB1	4	-0.42206858481926784
PLCB1	5	2.4183294990100226
CPSF2	1	-2.9365146466454957
